,APT_ICAO,APT_NAME,STATE_NAME,YEAR_MONTH,Mean_delayed_flights,Mean_delay_minutes,YEAR,Total_flights,Total_delayed_flights,Delay_rate_flights
445,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-02,11.181818181818182,405.04545454545456,2024,8989,246.0,2.7366781621982423
446,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-03,8.444444444444445,239.94444444444446,2024,9072,152.0,1.6754850088183422
447,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-04,6.705882352941177,242.8235294117647,2024,9584,114.0,1.189482470784641
448,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-05,11.8,267.1,2024,9793,118.0,1.2049423057285817
449,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-06,12.8125,355.0625,2024,10178,205.0,2.0141481627038713
450,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-07,18.357142857142858,487.5,2024,10371,257.0,2.4780638318387815
451,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-08,4.333333333333333,62.6,2024,10413,65.0,0.6242197253433208
452,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-09,17.666666666666668,250.33333333333334,2024,9507,53.0,0.5574839591879668
453,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-10,3.25,51.75,2024,9668,26.0,0.26892842366570124
454,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-11,25.0,856.0,2024,9779,125.0,1.2782493097453729
455,LTFJ,Istanbul Sabiha Gökçen,Türkiye,2024-12,18.666666666666668,294.3333333333333,2024,10295,56.0,0.5439533754249636
456,LTFM,Istanbul,Türkiye,2023-01,43.666666666666664,905.8333333333334,2023,19313,262.0,1.3565991818982033
457,LTFM,Istanbul,Türkiye,2023-02,96.5,4060.625,2023,17779,772.0,4.342201473648687
458,LTFM,Istanbul,Türkiye,2023-03,50.375,1037.5,2023,19565,403.0,2.0598006644518274
459,LTFM,Istanbul,Türkiye,2023-04,74.0,2214.1666666666665,2023,20232,888.0,4.389086595492289
460,LTFM,Istanbul,Türkiye,2023-05,46.285714285714285,1230.2857142857142,2023,21908,324.0,1.4789118130363337
461,LTFM,Istanbul,Türkiye,2023-06,45.0,582.5,2023,22154,90.0,0.4062471788390358
462,LTFM,Istanbul,Türkiye,2023-07,22.5,277.5,2023,23064,45.0,0.1951092611862643
463,LTFM,Istanbul,Türkiye,2023-08,34.5,1491.0,2023,23506,138.0,0.5870841487279843
464,LTFM,Istanbul,Türkiye,2023-09,62.714285714285715,2544.4285714285716,2023,22298,439.0,1.9687864382455826
465,LTFM,Istanbul,Türkiye,2023-10,59.5,3053.1,2023,21564,595.0,2.7592283435355225
466,LTFM,Istanbul,Türkiye,2023-11,91.44444444444444,3548.5555555555557,2023,19437,823.0,4.234192519421722
467,LTFM,Istanbul,Türkiye,2023-12,26.0,679.0,2023,20231,156.0,0.771093865849439
468,LTFM,Istanbul,Türkiye,2024-01,75.75,1638.75,2024,20277,303.0,1.494303891108152
469,LTFM,Istanbul,Türkiye,2024-02,21.0,309.5,2024,18938,42.0,0.22177632273735348
470,LTFM,Istanbul,Türkiye,2024-03,52.0,985.6666666666666,2024,20369,156.0,0.7658697039619029
471,LTFM,Istanbul,Türkiye,2024-04,47.0,1016.0,2024,21290,47.0,0.2207609206200094
472,LTFM,Istanbul,Türkiye,2024-05,53.0,1356.5,2024,22201,106.0,0.4774559704517814
473,LTFM,Istanbul,Türkiye,2024-06,69.66666666666667,1986.0,2024,22446,209.0,0.9311235854940746
474,LTFM,Istanbul,Türkiye,2024-07,35.666666666666664,1038.0,2024,23083,107.0,0.4635445999220205
475,LTFM,Istanbul,Türkiye,2024-08,99.33333333333333,4485.333333333333,2024,23249,298.0,1.28177556023915
476,LTFM,Istanbul,Türkiye,2024-09,57.0,1965.2,2024,22219,285.0,1.2826859894684728
477,LTFM,Istanbul,Türkiye,2024-10,83.0,1892.0,2024,21144,83.0,0.3925463488460083
478,LTFM,Istanbul,Türkiye,2024-11,114.5,4523.5,2024,20092,229.0,1.1397571172606011
479,LTFM,Istanbul,Türkiye,2024-12,,,2024,21130,0.0,0.0
